[INFO ] [044421.834.826]   Aligning...
[DEBUG] [044433.655.621]   10800000 <28.0135 34.8493 6.65873> <33.4642 -2.83187 4.28201>
[DEBUG] [044433.675.620]   10820000 <28.1236 35.0099 6.66256> <33.486 -2.83062 4.28482>
[DEBUG] [044433.695.623]   10840000 <28.2338 35.1707 6.6658> <33.5077 -2.82941 4.28771>
[DEBUG] [044433.715.621]   10860000 <28.3441 35.3318 6.66846> <33.5293 -2.82824 4.2907>
[DEBUG] [044433.735.623]   10880000 <28.4546 35.4932 6.67053> <33.5509 -2.82711 4.29377>
[DEBUG] [044433.755.622]   10900000 <28.5651 35.6549 6.67203> <33.5723 -2.82602 4.29692>
[DEBUG] [044433.775.623]   10920000 <28.6758 35.8168 6.67296> <33.5938 -2.82498 4.30016>
[DEBUG] [044433.795.620]   10940000 <28.7866 35.979 6.67331> <33.6151 -2.82397 4.30348>
[DEBUG] [044433.815.623]   10960000 <28.8975 36.1415 6.6731> <33.6364 -2.823 4.30689>
[DEBUG] [044433.835.621]   10980000 <29.0086 36.3043 6.67232> <33.6576 -2.82208 4.31037>
[DEBUG] [044433.855.623]   11000000 <29.1197 36.4674 6.67099> <33.6788 -2.82119 4.31393>
[DEBUG] [044433.875.621]   11020000 <29.231 36.6307 6.6691> <33.6998 -2.82034 4.31758>
[DEBUG] [044433.895.621]   11040000 <29.3424 36.7943 6.66667> <33.7208 -2.81953 4.3213>
[DEBUG] [044433.915.624]   11060000 <29.4539 36.9582 6.6637> <33.7418 -2.81877 4.32509>
[DEBUG] [044433.935.624]   11080000 <29.5656 37.1224 6.6602> <33.7627 -2.81804 4.32896>
[DEBUG] [044433.955.637]   11100000 <29.6773 37.2868 6.65617> <33.7835 -2.81735 4.3329>
[DEBUG] [044433.975.623]   11120000 <29.7892 37.4516 6.65163> <33.8042 -2.81669 4.33692>
[DEBUG] [044433.995.621]   11140000 <29.9012 37.6166 6.64658> <33.8249 -2.81608 4.341>
[DEBUG] [044434.015.623]   11160000 <30.0134 37.7819 6.64102> <33.8455 -2.81551 4.34516>
[DEBUG] [044434.035.621]   11180000 <30.1256 37.9475 6.63497> <33.866 -2.81497 4.34938>
[DEBUG] [044434.055.623]   11200000 <30.238 38.1134 6.62844> <33.8865 -2.81447 4.35367>
[DEBUG] [044434.075.622]   11220000 <30.3505 38.2796 6.62144> <33.9069 -2.81401 4.35803>
[DEBUG] [044434.095.623]   11240000 <30.4631 38.446 6.61396> <33.9273 -2.81358 4.36246>
[DEBUG] [044434.115.621]   11260000 <30.5759 38.6128 6.60604> <33.9475 -2.81319 4.36694>
[DEBUG] [044434.135.623]   11280000 <30.6887 38.7798 6.59767> <33.9677 -2.81284 4.37149>
[DEBUG] [044434.155.620]   11300000 <30.8017 38.9471 6.58887> <33.9879 -2.81252 4.3761>
[DEBUG] [044434.175.622]   11320000 <30.9149 39.1147 6.57964> <34.008 -2.81224 4.38078>
[DEBUG] [044434.195.621]   11340000 <31.0281 39.2827 6.57> <34.028 -2.812 4.38551>
[DEBUG] [044434.215.621]   11360000 <31.1415 39.4509 6.55996> <34.0479 -2.81179 4.39029>
[DEBUG] [044434.235.621]   11380000 <31.255 39.6194 6.54953> <34.0678 -2.81162 4.39514>
[DEBUG] [044434.255.623]   11400000 <31.3686 39.7882 6.53873> <34.0876 -2.81148 4.40004>
[DEBUG] [044434.275.621]   11420000 <31.4824 39.9573 6.52756> <34.1074 -2.81138 4.40499>
[DEBUG] [044434.295.622]   11440000 <31.5963 40.1267 6.51603> <34.1271 -2.81131 4.41>
[DEBUG] [044434.315.622]   11460000 <31.7103 40.2964 6.50417> <34.1467 -2.81127 4.41506>
[DEBUG] [044434.335.622]   11480000 <31.8245 40.4664 6.49198> <34.1663 -2.81127 4.42017>
[DEBUG] [044434.355.638]   11500000 <31.9388 40.6367 6.47947> <34.1858 -2.81131 4.42533>
[DEBUG] [044434.375.622]   11520000 <32.0532 40.8073 6.46666> <34.2052 -2.81137 4.43054>
[DEBUG] [044434.395.622]   11540000 <32.1677 40.9782 6.45357> <34.2246 -2.81147 4.43579>
[DEBUG] [044434.415.623]   11560000 <32.2824 41.1494 6.44019> <34.2439 -2.8116 4.44109>
[DEBUG] [044434.435.622]   11580000 <32.3972 41.321 6.42656> <34.2632 -2.81177 4.44643>
[DEBUG] [044434.455.623]   11600000 <32.5122 41.4928 6.41268> <34.2824 -2.81196 4.45182>
[DEBUG] [044434.475.622]   11620000 <32.6273 41.665 6.39856> <34.3015 -2.81219 4.45725>
[DEBUG] [044434.495.622]   11640000 <32.7425 41.8375 6.38422> <34.3206 -2.81245 4.46272>
[DEBUG] [044434.515.621]   11660000 <32.8579 42.0102 6.36967> <34.3396 -2.81274 4.46824>
[DEBUG] [044434.535.622]   11680000 <32.9734 42.1833 6.35493> <34.3585 -2.81306 4.47379>
[DEBUG] [044434.555.621]   11700000 <33.089 42.3568 6.34001> <34.3774 -2.81341 4.47937>
[DEBUG] [044434.575.623]   11720000 <33.2048 42.5305 6.32493> <34.3962 -2.81379 4.485>
[DEBUG] [044434.595.622]   11740000 <33.3207 42.7046 6.30969> <34.415 -2.81421 4.49065>
[DEBUG] [044434.615.624]   11760000 <33.4368 42.8789 6.29431> <34.4337 -2.81465 4.49635>
[DEBUG] [044434.635.621]   11780000 <33.553 43.0536 6.27881> <34.4524 -2.81512 4.50207>
[DEBUG] [044434.655.624]   11800000 <33.6693 43.2287 6.2632> <34.4709 -2.81562 4.50783>
[DEBUG] [044434.675.621]   11820000 <33.7858 43.404 6.2475> <34.4895 -2.81615 4.51362>
[DEBUG] [044434.695.621]   11840000 <33.9024 43.5797 6.23171> <34.5079 -2.8167 4.51943>
[DEBUG] [044434.715.622]   11860000 <34.0192 43.7557 6.21585> <34.5263 -2.81729 4.52528>
[DEBUG] [044434.735.622]   11880000 <34.1361 43.932 6.19994> <34.5447 -2.8179 4.53115>
[DEBUG] [044434.755.658]   11900000 <34.2532 44.1087 6.18399> <34.5629 -2.81854 4.53705>
[DEBUG] [044434.775.625]   11920000 <34.3704 44.2857 6.16802> <34.5812 -2.8192 4.54297>
[DEBUG] [044434.795.621]   11940000 <34.4877 44.4631 6.15202> <34.5993 -2.8199 4.54892>
[DEBUG] [044434.815.623]   11960000 <34.6052 44.6407 6.13603> <34.6174 -2.82061 4.55489>
[DEBUG] [044434.835.621]   11980000 <34.7229 44.8188 6.12006> <34.6355 -2.82136 4.56088>
[DEBUG] [044434.855.622]   12000000 <34.8407 44.9971 6.10411> <34.6535 -2.82213 4.56689>
[DEBUG] [044434.875.621]   12020000 <34.9586 45.1758 6.0882> <34.6714 -2.82293 4.57292>
[DEBUG] [044434.895.623]   12040000 <35.0767 45.3549 6.07234> <34.6893 -2.82375 4.57896>
[DEBUG] [044434.915.624]   12060000 <35.195 45.5342 6.05655> <34.7071 -2.82459 4.58503>
[DEBUG] [044434.935.624]   12080000 <35.3134 45.714 6.04083> <34.7248 -2.82546 4.59111>
[DEBUG] [044434.955.624]   12100000 <35.4319 45.894 6.02521> <34.7425 -2.82636 4.5972>
[DEBUG] [044434.975.623]   12120000 <35.5507 46.0745 6.00969> <34.7602 -2.82727 4.60331>
[DEBUG] [044434.995.622]   12140000 <35.6695 46.2552 5.99429> <34.7778 -2.82821 4.60943>
[DEBUG] [044435.015.623]   12160000 <35.7885 46.4364 5.97902> <34.7953 -2.82918 4.61556>
[DEBUG] [044435.035.623]   12180000 <35.9077 46.6178 5.96388> <34.8128 -2.83016 4.62171>
[DEBUG] [044435.055.624]   12200000 <36.027 46.7997 5.94889> <34.8302 -2.83117 4.62786>
[DEBUG] [044435.075.622]   12220000 <36.1465 46.9818 5.93407> <34.8475 -2.8322 4.63402>
[DEBUG] [044435.095.624]   12240000 <36.2662 47.1644 5.91942> <34.8648 -2.83325 4.64019>
[DEBUG] [044435.115.639]   12260000 <36.386 47.3473 5.90496> <34.8821 -2.83433 4.64636>
[DEBUG] [044435.135.624]   12280000 <36.5059 47.5305 5.89069> <34.8993 -2.83542 4.65254>
[DEBUG] [044435.155.622]   12300000 <36.626 47.7142 5.87662> <34.9164 -2.83653 4.65873>
[DEBUG] [044435.175.622]   12320000 <36.7463 47.8981 5.86277> <34.9335 -2.83767 4.66491>
[DEBUG] [044435.195.621]   12340000 <36.8667 48.0825 5.84915> <34.9505 -2.83882 4.6711>
[DEBUG] [044435.215.624]   12360000 <36.9873 48.2672 5.83576> <34.9675 -2.84 4.67729>
[DEBUG] [044435.235.621]   12380000 <37.1081 48.4523 5.82261> <34.9844 -2.84119 4.68348>
[DEBUG] [044435.255.622]   12400000 <37.229 48.6377 5.80972> <35.0012 -2.8424 4.68967>
[DEBUG] [044435.275.622]   12420000 <37.3501 48.8235 5.79709> <35.018 -2.84363 4.69586>
[DEBUG] [044435.295.622]   12440000 <37.4713 49.0097 5.78473> <35.0348 -2.84488 4.70205>
[DEBUG] [044435.315.622]   12460000 <37.5927 49.1962 5.77265> <35.0515 -2.84615 4.70823>
[DEBUG] [044435.335.623]   12480000 <37.7143 49.3831 5.76086> <35.0681 -2.84743 4.71441>
[DEBUG] [044435.355.621]   12500000 <37.8361 49.5704 5.74936> <35.0847 -2.84873 4.72058>
[DEBUG] [044435.375.624]   12520000 <37.958 49.7581 5.73816> <35.1012 -2.85005 4.72674>
[DEBUG] [044435.395.621]   12540000 <38.08 49.9461 5.72727> <35.1177 -2.85138 4.7329>
[DEBUG] [044435.415.622]   12560000 <38.2023 50.1345 5.71669> <35.1341 -2.85273 4.73905>
[DEBUG] [044435.435.621]   12580000 <38.3247 50.3233 5.70644> <35.1505 -2.85409 4.74519>
[DEBUG] [044435.455.623]   12600000 <38.4472 50.5125 5.69651> <35.1668 -2.85547 4.75132>
[DEBUG] [044435.475.645]   12620000 <38.57 50.702 5.68692> <35.1831 -2.85687 4.75744>
[DEBUG] [044435.495.624]   12640000 <38.6929 50.8919 5.67767> <35.1993 -2.85828 4.76354>
[DEBUG] [044435.515.622]   12660000 <38.8159 51.0822 5.66876> <35.2154 -2.8597 4.76964>
[DEBUG] [044435.535.623]   12680000 <38.9392 51.2729 5.66019> <35.2315 -2.86114 4.77572>
[DEBUG] [044435.555.622]   12700000 <39.0626 51.464 5.65198> <35.2476 -2.86259 4.78178>
[DEBUG] [044435.575.623]   12720000 <39.1861 51.6554 5.64413> <35.2636 -2.86406 4.78783>
[DEBUG] [044435.595.622]   12740000 <39.3099 51.8472 5.63664> <35.2795 -2.86554 4.79387>
[DEBUG] [044435.615.622]   12760000 <39.4338 52.0394 5.62951> <35.2954 -2.86703 4.79988>
[DEBUG] [044435.635.622]   12780000 <39.5579 52.232 5.62275> <35.3113 -2.86853 4.80588>
[DEBUG] [044435.655.621]   12800000 <39.6821 52.425 5.61636> <35.3271 -2.87005 4.81186>
[DEBUG] [044435.675.625]   12820000 <39.8066 52.6183 5.61034> <35.3428 -2.87157 4.81782>
[DEBUG] [044435.695.623]   12840000 <39.9312 52.8121 5.60469> <35.3585 -2.87311 4.82376>
[DEBUG] [044435.715.624]   12860000 <40.0559 53.0062 5.59942> <35.3741 -2.87466 4.82968>
[DEBUG] [044435.735.622]   12880000 <40.1809 53.2007 5.59453> <35.3897 -2.87622 4.83558>
[DEBUG] [044435.755.624]   12900000 <40.306 53.3956 5.59002> <35.4052 -2.87779 4.84145>
[DEBUG] [044435.775.621]   12920000 <40.4313 53.5909 5.58588> <35.4207 -2.87937 4.8473>
[DEBUG] [044435.795.641]   12940000 <40.5567 53.7866 5.58213> <35.4361 -2.88096 4.85313>
[DEBUG] [044435.815.621]   12960000 <40.6824 53.9827 5.57875> <35.4515 -2.88255 4.85893>
[DEBUG] [044435.835.621]   12980000 <40.8082 54.1791 5.57576> <35.4668 -2.88416 4.86471>
[DEBUG] [044435.855.623]   13000000 <40.9342 54.376 5.57314> <35.4821 -2.88578 4.87046>
[DEBUG] [044435.875.623]   13020000 <41.0603 54.5732 5.5709> <35.4974 -2.8874 4.87618>
[DEBUG] [044435.895.622]   13040000 <41.1866 54.7708 5.56904> <35.5125 -2.88903 4.88188>
[DEBUG] [044435.915.627]   13060000 <41.3131 54.9689 5.56755> <35.5277 -2.89067 4.88755>
[DEBUG] [044435.935.623]   13080000 <41.4398 55.1673 5.56644> <35.5427 -2.89232 4.89318>
[DEBUG] [044435.955.624]   13100000 <41.5666 55.3661 5.5657> <35.5578 -2.89397 4.89879>
[DEBUG] [044435.975.621]   13120000 <41.6936 55.5652 5.56532> <35.5727 -2.89564 4.90437>
[DEBUG] [044435.995.623]   13140000 <41.8208 55.7648 5.56532> <35.5877 -2.8973 4.90992>
[DEBUG] [044436.015.623]   13160000 <41.9482 55.9648 5.56568> <35.6026 -2.89898 4.91543>
[DEBUG] [044436.035.622]   13180000 <42.0757 56.1652 5.5664> <35.6174 -2.90065 4.92091>
[DEBUG] [044436.055.620]   13200000 <42.2034 56.3659 5.56748> <35.6322 -2.90234 4.92636>
[DEBUG] [044436.075.623]   13220000 <42.3313 56.5671 5.56891> <35.6469 -2.90403 4.93178>
[DEBUG] [044436.095.622]   13240000 <42.4594 56.7686 5.57068> <35.6616 -2.90572 4.93716>
[DEBUG] [044436.115.622]   13260000 <42.5876 56.9705 5.57281> <35.6762 -2.90742 4.94251>
[DEBUG] [044436.135.620]   13280000 <42.716 57.1728 5.57527> <35.6908 -2.90913 4.94782>
[DEBUG] [044436.155.623]   13300000 <42.8446 57.3755 5.57808> <35.7054 -2.91083 4.9531>
[DEBUG] [044436.175.622]   13320000 <42.9734 57.5786 5.58121> <35.7198 -2.91254 4.95833>
[DEBUG] [044436.195.640]   13340000 <43.1023 57.7821 5.58466> <35.7343 -2.91426 4.96354>
[DEBUG] [044436.215.622]   13360000 <43.2314 57.986 5.58844> <35.7487 -2.91597 4.9687>
[DEBUG] [044436.235.623]   13380000 <43.3607 58.1903 5.59253> <35.763 -2.91769 4.97383>
[DEBUG] [044436.255.622]   13400000 <43.4901 58.395 5.59693> <35.7773 -2.91942 4.97892>
[DEBUG] [044436.275.623]   13420000 <43.6197 58.6 5.60164> <35.7916 -2.92114 4.98397>
[DEBUG] [044436.295.622]   13440000 <43.7495 58.8055 5.60663> <35.8058 -2.92287 4.98898>
[DEBUG] [044436.315.624]   13460000 <43.8795 59.0113 5.61192> <35.8199 -2.92459 4.99395>
[DEBUG] [044436.335.620]   13480000 <44.0096 59.2175 5.61749> <35.8341 -2.92632 4.99887>
[DEBUG] [044436.355.623]   13500000 <44.1399 59.4241 5.62334> <35.8481 -2.92805 5.00376>
[DEBUG] [044436.375.621]   13520000 <44.2704 59.6311 5.62945> <35.8621 -2.92978 5.00861>
[DEBUG] [044436.395.624]   13540000 <44.4011 59.8385 5.63583> <35.8761 -2.93151 5.01341>
[DEBUG] [044436.415.621]   13560000 <44.5319 60.0463 5.64246> <35.89 -2.93325 5.01818>
[DEBUG] [044436.435.625]   13580000 <44.6629 60.2545 5.64933> <35.9039 -2.93498 5.0229>
[DEBUG] [044436.455.621]   13600000 <44.7941 60.463 5.65645> <35.9177 -2.93671 5.02757>
[DEBUG] [044436.475.621]   13620000 <44.9254 60.672 5.66379> <35.9315 -2.93844 5.0322>
[DEBUG] [044436.495.623]   13640000 <45.0569 60.8813 5.67136> <35.9453 -2.94017 5.03679>
[DEBUG] [044436.515.623]   13660000 <45.1886 61.091 5.67914> <35.959 -2.94189 5.04134>
[DEBUG] [044436.535.620]   13680000 <45.3205 61.3011 5.68713> <35.9726 -2.94362 5.04584>
[DEBUG] [044436.555.624]   13700000 <45.4525 61.5116 5.69532> <35.9862 -2.94535 5.05029>
[DEBUG] [044436.575.622]   13720000 <45.5847 61.7225 5.7037> <35.9998 -2.94707 5.0547>
[DEBUG] [044436.595.639]   13740000 <45.717 61.9337 5.71226> <36.0133 -2.94879 5.05907>
[DEBUG] [044436.615.622]   13760000 <45.8496 62.1454 5.72099> <36.0267 -2.95051 5.06338>
[DEBUG] [044436.635.624]   13780000 <45.9823 62.3574 5.72988> <36.0402 -2.95222 5.06765>
[DEBUG] [044436.655.621]   13800000 <46.1151 62.5698 5.73893> <36.0535 -2.95393 5.07188>
[DEBUG] [044436.675.624]   13820000 <46.2482 62.7826 5.74813> <36.0669 -2.95564 5.07605>
[DEBUG] [044436.695.622]   13840000 <46.3814 62.9958 5.75746> <36.0802 -2.95735 5.08018>
[DEBUG] [044436.715.623]   13860000 <46.5148 63.2093 5.76692> <36.0934 -2.95905 5.08427>
[DEBUG] [044436.735.621]   13880000 <46.6483 63.4233 5.77651> <36.1066 -2.96075 5.0883>
[DEBUG] [044436.755.625]   13900000 <46.782 63.6376 5.7862> <36.1198 -2.96244 5.09229>
[DEBUG] [044436.775.621]   13920000 <46.9159 63.8523 5.79599> <36.1329 -2.96413 5.09622>
[DEBUG] [044436.795.623]   13940000 <47.05 64.0674 5.80588> <36.1459 -2.96582 5.10011>
[DEBUG] [044436.815.622]   13960000 <47.1842 64.2828 5.81585> <36.159 -2.9675 5.10395>
[DEBUG] [044436.835.624]   13980000 <47.3186 64.4986 5.82589> <36.1719 -2.96917 5.10774>
[DEBUG] [044436.855.622]   14000000 <47.4531 64.7149 5.83601> <36.1849 -2.97084 5.11149>
[DEBUG] [044436.875.624]   14020000 <47.5878 64.9314 5.84617> <36.1978 -2.97251 5.11518>
[DEBUG] [044436.895.622]   14040000 <47.7227 65.1484 5.85639> <36.2106 -2.97416 5.11882>
[DEBUG] [044436.915.628]   14060000 <47.8577 65.3658 5.86664> <36.2234 -2.97582 5.12241>
[DEBUG] [044436.935.622]   14080000 <47.993 65.5835 5.87693> <36.2362 -2.97746 5.12595>
[DEBUG] [044436.955.640]   14100000 <48.1283 65.8016 5.88723> <36.2489 -2.9791 5.12945>
[DEBUG] [044436.975.622]   14120000 <48.2639 66.02 5.89755> <36.2616 -2.98073 5.13289>
[DEBUG] [044436.995.624]   14140000 <48.3996 66.2389 5.90787> <36.2742 -2.98236 5.13628>
[DEBUG] [044437.015.621]   14160000 <48.5354 66.4581 5.91818> <36.2868 -2.98398 5.13962>
[DEBUG] [044437.035.628]   14180000 <48.6715 66.6777 5.92848> <36.2993 -2.98559 5.14291>
[DEBUG] [044437.055.622]   14200000 <48.8077 66.8976 5.93876> <36.3118 -2.9872 5.14615>
[DEBUG] [044437.075.623]   14220000 <48.944 67.118 5.94901> <36.3243 -2.98879 5.14933>
[DEBUG] [044437.095.622]   14240000 <49.0805 67.3387 5.95922> <36.3367 -2.99038 5.15247>
[DEBUG] [044437.115.621]   14260000 <49.2172 67.5597 5.96939> <36.3491 -2.99196 5.15555>
[DEBUG] [044437.135.625]   14280000 <49.354 67.7812 5.97949> <36.3614 -2.99353 5.15859>
[DEBUG] [044437.155.624]   14300000 <49.491 68.003 5.98954> <36.3737 -2.9951 5.16157>
[DEBUG] [044437.175.622]   14320000 <49.6282 68.2252 5.99951> <36.386 -2.99665 5.1645>
[DEBUG] [044437.195.624]   14340000 <49.7655 68.4477 6.0094> <36.3982 -2.9982 5.16738>
[DEBUG] [044437.215.622]   14360000 <49.903 68.6706 6.01921> <36.4104 -2.99974 5.1702>
[DEBUG] [044437.235.624]   14380000 <50.0407 68.8939 6.02892> <36.4225 -3.00127 5.17298>
[DEBUG] [044437.255.622]   14400000 <50.1785 69.1176 6.03853> <36.4346 -3.00279 5.1757>
[DEBUG] [044437.275.622]   14420000 <50.3164 69.3416 6.04804> <36.4466 -3.0043 5.17838>
[DEBUG] [044437.295.622]   14440000 <50.4545 69.566 6.05742> <36.4586 -3.0058 5.181>
[DEBUG] [044437.315.642]   14460000 <50.5928 69.7907 6.06669> <36.4706 -3.00729 5.18356>
[DEBUG] [044437.335.621]   14480000 <50.7313 70.0158 6.07582> <36.4825 -3.00877 5.18608>
[DEBUG] [044437.355.623]   14500000 <50.8699 70.2413 6.08482> <36.4944 -3.01024 5.18855>
[DEBUG] [044437.375.621]   14520000 <51.0086 70.4672 6.09367> <36.5062 -3.0117 5.19096>
[DEBUG] [044437.395.623]   14540000 <51.1475 70.6934 6.10238> <36.518 -3.01315 5.19332>
[DEBUG] [044437.415.622]   14560000 <51.2866 70.9199 6.11093> <36.5298 -3.01459 5.19563>
[DEBUG] [044437.435.623]   14580000 <51.4258 71.1469 6.11932> <36.5415 -3.01602 5.19789>
[DEBUG] [044437.455.622]   14600000 <51.5652 71.3742 6.12755> <36.5532 -3.01744 5.2001>
[DEBUG] [044437.475.624]   14620000 <51.7048 71.6018 6.1356> <36.5649 -3.01885 5.20225>
[DEBUG] [044437.495.621]   14640000 <51.8445 71.8298 6.14347> <36.5765 -3.02025 5.20436>
[DEBUG] [044437.515.623]   14660000 <51.9843 72.0582 6.15116> <36.588 -3.02163 5.20641>
[DEBUG] [044437.535.623]   14680000 <52.1243 72.287 6.15867> <36.5995 -3.02301 5.20841>
[DEBUG] [044437.555.623]   14700000 <52.2645 72.5161 6.16598> <36.611 -3.02437 5.21036>
[DEBUG] [044437.575.622]   14720000 <52.4048 72.7456 6.17309> <36.6225 -3.02572 5.21226>
[DEBUG] [044437.595.625]   14740000 <52.5453 72.9754 6.18> <36.6339 -3.02706 5.21411>
[DEBUG] [044437.615.622]   14760000 <52.6859 73.2056 6.18671> <36.6452 -3.02839 5.2159>
[DEBUG] [044437.635.624]   14780000 <52.8267 73.4361 6.19321> <36.6566 -3.0297 5.21765>
[DEBUG] [044437.655.622]   14800000 <52.9677 73.667 6.19949> <36.6679 -3.031 5.21934>
[DEBUG] [044437.675.624]   14820000 <53.1088 73.8983 6.20556> <36.6791 -3.03229 5.22099>
[DEBUG] [044437.695.622]   14840000 <53.25 74.1299 6.21141> <36.6903 -3.03357 5.22258>
[DEBUG] [044437.715.639]   14860000 <53.3914 74.3619 6.21703> <36.7015 -3.03484 5.22413>
[DEBUG] [044437.735.621]   14880000 <53.533 74.5943 6.22243> <36.7126 -3.03609 5.22562>
[DEBUG] [044437.755.621]   14900000 <53.6747 74.827 6.2276> <36.7237 -3.03733 5.22707>
[DEBUG] [044437.775.623]   14920000 <53.8166 75.06 6.23253> <36.7348 -3.03856 5.22846>
[DEBUG] [044437.795.624]   14940000 <53.9586 75.2935 6.23724> <36.7458 -3.03978 5.22981>
[DEBUG] [044437.815.622]   14960000 <54.1008 75.5273 6.2417> <36.7568 -3.04098 5.2311>
[DEBUG] [044437.835.624]   14980000 <54.2431 75.7614 6.24593> <36.7677 -3.04217 5.23235>
[DEBUG] [044437.855.622]   15000000 <54.3856 75.9959 6.24992> <36.7786 -3.04335 5.23355>
[DEBUG] [044437.875.623]   15020000 <54.5283 76.2308 6.25367> <36.7895 -3.04451 5.2347>
[DEBUG] [044437.895.622]   15040000 <54.6711 76.466 6.25718> <36.8003 -3.04566 5.2358>
[DEBUG] [044437.915.627]   15060000 <54.814 76.7016 6.26044> <36.8111 -3.0468 5.23685>
[DEBUG] [044437.935.622]   15080000 <54.9571 76.9375 6.26346> <36.8219 -3.04792 5.23785>
[DEBUG] [044437.955.623]   15100000 <55.1004 77.1738 6.26624> <36.8326 -3.04903 5.23881>
[DEBUG] [044437.975.622]   15120000 <55.2438 77.4105 6.26877> <36.8433 -3.05013 5.23972>
[DEBUG] [044437.995.623]   15140000 <55.3873 77.6475 6.27105> <36.854 -3.05121 5.24058>
[DEBUG] [044438.015.622]   15160000 <55.531 77.8849 6.27309> <36.8646 -3.05228 5.24139>
[DEBUG] [044438.035.623]   15180000 <55.6749 78.1226 6.27489> <36.8751 -3.05333 5.24216>
[DEBUG] [044438.055.621]   15200000 <55.8189 78.3607 6.27644> <36.8857 -3.05438 5.24288>
[DEBUG] [044438.075.624]   15220000 <55.9631 78.5992 6.27775> <36.8962 -3.0554 5.24355>
[DEBUG] [044438.095.623]   15240000 <56.1074 78.838 6.27882> <36.9067 -3.05642 5.24418>
[DEBUG] [044438.115.641]   15260000 <56.2519 79.0772 6.27964> <36.9171 -3.05742 5.24476>
[DEBUG] [044438.135.623]   15280000 <56.3965 79.3167 6.28022> <36.9275 -3.0584 5.24529>
[DEBUG] [044438.155.624]   15300000 <56.5413 79.5566 6.28057> <36.9378 -3.05937 5.24578>
[DEBUG] [044438.175.622]   15320000 <56.6862 79.7969 6.28068> <36.9482 -3.06033 5.24623>
[DEBUG] [044438.195.624]   15340000 <56.8313 80.0375 6.28055> <36.9584 -3.06128 5.24663>
[DEBUG] [044438.215.622]   15360000 <56.9765 80.2785 6.28018> <36.9687 -3.0622 5.24698>
[DEBUG] [044438.235.639]   15380000 <57.1219 80.5198 6.27959> <36.9789 -3.06312 5.24729>
[DEBUG] [044438.255.623]   15400000 <57.2675 80.7615 6.27877> <36.9891 -3.06402 5.24756>
[DEBUG] [044438.275.623]   15420000 <57.4132 81.0036 6.27772> <36.9992 -3.06491 5.24778>
[DEBUG] [044438.295.622]   15440000 <57.559 81.246 6.27645> <37.0093 -3.06578 5.24796>
[DEBUG] [044438.315.624]   15460000 <57.705 81.4888 6.27495> <37.0194 -3.06664 5.2481>
[DEBUG] [044438.335.622]   15480000 <57.8511 81.732 6.27324> <37.0295 -3.06748 5.24819>
[DEBUG] [044438.355.625]   15500000 <57.9975 81.9755 6.27131> <37.0395 -3.06831 5.24825>
[DEBUG] [044438.375.621]   15520000 <58.1439 82.2194 6.26917> <37.0494 -3.06912 5.24826>
[DEBUG] [044438.395.621]   15540000 <58.2905 82.4637 6.26683> <37.0594 -3.06992 5.24823>
[DEBUG] [044438.415.622]   15560000 <58.4373 82.7083 6.26427> <37.0693 -3.07071 5.24815>
[DEBUG] [044438.435.643]   15580000 <58.5842 82.9533 6.26152> <37.0791 -3.07148 5.24804>
[DEBUG] [044438.455.622]   15600000 <58.7313 83.1986 6.25857> <37.089 -3.07223 5.24788>
[DEBUG] [044438.475.623]   15620000 <58.8785 83.4444 6.25543> <37.0988 -3.07297 5.24769>
[DEBUG] [044438.495.621]   15640000 <59.0259 83.6904 6.2521> <37.1085 -3.0737 5.24746>
[DEBUG] [044438.515.626]   15660000 <59.1734 83.9369 6.24859> <37.1183 -3.07441 5.24718>
[DEBUG] [044438.535.621]   15680000 <59.3211 84.1837 6.24489> <37.128 -3.07511 5.24687>
[DEBUG] [044438.555.624]   15700000 <59.4689 84.4309 6.24102> <37.1376 -3.0758 5.24652>
[DEBUG] [044438.575.621]   15720000 <59.6169 84.6785 6.23698> <37.1473 -3.07646 5.24612>
[DEBUG] [044438.595.623]   15740000 <59.765 84.9264 6.23277> <37.1569 -3.07712 5.2457>
[DEBUG] [044438.615.622]   15760000 <59.9133 85.1747 6.22841> <37.1664 -3.07776 5.24523>
[DEBUG] [044438.635.626]   15780000 <60.0618 85.4234 6.22388> <37.176 -3.07838 5.24473>
[DEBUG] [044438.655.621]   15800000 <60.2104 85.6724 6.21921> <37.1855 -3.07899 5.24418>
[DEBUG] [044438.675.623]   15820000 <60.3591 85.9218 6.21438> <37.1949 -3.07959 5.24361>
[DEBUG] [044438.695.621]   15840000 <60.508 86.1716 6.20942> <37.2044 -3.08017 5.24299>
[DEBUG] [044438.715.623]   15860000 <60.6571 86.4218 6.20432> <37.2138 -3.08074 5.24234>
[DEBUG] [044438.735.621]   15880000 <60.8063 86.6723 6.1991> <37.2231 -3.08129 5.24166>
[DEBUG] [044438.755.625]   15900000 <60.9557 86.9232 6.19374> <37.2325 -3.08183 5.24094>
[DEBUG] [044438.775.621]   15920000 <61.1052 87.1745 6.18827> <37.2418 -3.08236 5.24018>
[DEBUG] [044438.795.623]   15940000 <61.2549 87.4262 6.18268> <37.251 -3.08287 5.2394>
[DEBUG] [044438.815.621]   15960000 <61.4047 87.6782 6.17699> <37.2603 -3.08336 5.23857>
[DEBUG] [044438.835.639]   15980000 <61.5547 87.9306 6.17119> <37.2695 -3.08384 5.23772>
